path,status,owner,reviewed_at,notes
src/cli/gateway-rpc.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/gateway.sigterm.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/help-format.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/hooks-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_009_src_cli_p01
src/cli/hooks-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/logs-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/logs-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/memory-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/memory-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/models-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/models-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/node-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/node-cli/daemon.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/node-cli/register.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-camera.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-camera.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-canvas.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli.coverage.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/a2ui-jsonl.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/cli-utils.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/format.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/pairing-render.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.camera.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.canvas.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.invoke.nodes-run-approval-timeout.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.invoke.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.location.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.notify.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.pairing.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.screen.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.status.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/register.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/rpc.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-cli/types.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-run.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/nodes-screen.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/outbound-send-deps.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/pairing-cli.test.ts,done,codex,2026-02-16,pairing-cli+telegram-accounts batch 1
src/cli/pairing-cli.ts,done,codex,2026-02-16,pairing-cli+telegram-accounts batch 1
src/cli/parse-bytes.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/parse-duration.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/parse-timeout.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/plugin-registry.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/plugins-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/ports.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/profile-utils.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/profile.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/profile.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.force.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.nodes-basic.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.nodes-media.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.smoke.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.test-mocks.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/action-reparse.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/build-program.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/command-registry.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/command-registry.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/config-guard.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/config-guard.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/context.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/help.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/helpers.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/helpers.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/helpers.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.broadcast.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.discord-admin.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.emoji-sticker.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.permissions-search.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.pins.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.poll.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.reactions.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.read-edit-delete.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.send.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/message/register.thread.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/preaction.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/program-context.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.agent.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.configure.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.maintenance.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.message.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.onboard.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.setup.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.status-health-sessions.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.subclis.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/register.subclis.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/routes.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/program/routes.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/progress.test.ts,done,round6-subagents,2026-02-17,round6:chunk_010_src_cli_p02
src/cli/progress.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/prompt.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/prompt.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/respawn-policy.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/route.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/run-main.exit.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/run-main.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/run-main.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/sandbox-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/security-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/shared/parse-port.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/skills-cli.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/skills-cli.format.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/skills-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/skills-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/system-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/tagline.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/tui-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli.test.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/progress.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/shared.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/status.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/suppress-deprecations.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/update-command.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/update-cli/wizard.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/wait.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/webhooks-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/cli/windows-argv.ts,done,round6-subagents,2026-02-17,round6:chunk_011_src_cli_p03
src/commands/agent-via-gateway.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent-via-gateway.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent.delivery.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/delivery.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/run-context.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/session-store.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/session.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/session.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agent/types.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.add.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.bindings.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.command-shared.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.commands.add.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.commands.delete.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.commands.identity.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.commands.list.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.config.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.identity.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.providers.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/agents.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice-legacy.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice-options.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice-options.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice-prompt.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.api-key.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply-helpers.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.anthropic.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.api-providers.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.copilot-proxy.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.github-copilot.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.google-antigravity.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.google-gemini-cli.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.huggingface.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.huggingface.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.minimax.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.oauth.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.openai.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.openrouter.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.plugin-provider.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.qwen-portal.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.vllm.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.apply.xai.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.default-model.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.model-check.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.moonshot.e2e.test.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.preferred-provider.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-choice.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
src/commands/auth-token.ts,done,round6-subagents,2026-02-17,round6:chunk_001_src_commands_p01
